d18O (permil),year (AD),depth (cm)
-4.31,1562.1,NA
-4.22,1561,NA
-4.29,1559.9,NA
-4.31,1558.9,NA
-4.27,1557.8,NA
-4.54,1556.7,NA
-4.36,1555.7,NA
-4.33,1554.6,NA
-4.42,1553.5,NA
-4.53,1552.5,NA
-4.2,1551.4,NA
-4.17,1550.3,NA
-4.54,1549.2,NA
-4.11,1546,NA
-4.16,1545,NA
-4.26,1543.9,NA
-4.16,1542.8,NA
-4.3,1541.8,NA
-4.15,1539.6,NA
-4.1,1538.5,NA
-4.33,1537.5,NA
-4.36,1536.4,NA
-4.24,1534.3,NA
-4.24,1533.2,NA
-4.23,1532.1,NA
-4.35,1531.1,NA
-4.33,1530,NA
-4.24,1528.9,NA
-4.24,1527.9,NA
-4.43,1526.8,NA
-4.29,1525.7,NA
-4.37,1524.6,NA
-4.39,1523.6,NA
-4.45,1522.5,NA
-4.47,1521.4,NA
-4.57,1520.4,NA
-4.45,1519.3,NA
-4.56,1518.2,NA
-4.25,1517.2,NA
-4.46,1516.1,NA
-4.44,1515,NA
-4.37,1513.9,NA
-4.61,1512.9,NA
-4.33,1511.8,NA
-4.51,1510.7,NA
-4.49,1509.7,NA
-4.33,1508.6,NA
-4.07,1507.5,NA
-4.5,1506.5,NA
-4.59,1505.4,NA
-4.6,1504.3,NA
-4.42,1503.3,NA
-4.62,1502.2,NA
-4.69,1501.1,NA
-4.71,1500,NA
-4.65,1499,NA
-4.59,1497.9,NA
-4.62,1496.8,NA
-4.63,1495.8,NA
-4.69,1494.7,NA
-4.6,1493.6,NA
-4.37,1492.6,NA
-4.53,1491.5,NA
-4.41,1490.4,NA
-4.32,1489.3,NA
-4.83,1487.2,NA
-4.58,1486.1,NA
-4.49,1485.1,NA
-4.35,1484,NA
-4.33,1482.9,NA
-4.57,1481.9,NA
-4.52,1480.8,NA
-4.35,1479.7,NA
-4.24,1478.7,NA
-4.43,1477.6,NA
-4.33,1476.5,NA
-4.27,1475.4,NA
-4.21,1474.4,NA
-4.16,1473.3,NA
-4.31,1472.2,NA
-4.27,1471.2,NA
-4.35,1470.1,NA
-4.15,1469,NA
-4.25,1468,NA
-4,1466.9,NA
-4.07,1465.8,NA
-4.28,1464.7,NA
-3.96,1463.7,NA
-4.24,1462.6,NA
-4.21,1461.5,NA
-4.33,1460.5,NA
-4.26,1459.4,NA
-4.25,1458.3,NA
-4.3,1457.3,NA
-4.24,1456.2,NA
-4.2,1455.1,NA
-4.17,1454.1,NA
-4.04,1453.9,NA
