d18O (permil),year (AD),depth (cm)
-13.6,1706.58,41.35
-13.3,1705.28,41.55
-13.9,1704.64,41.65
-13.8,1704.16,41.75
-13.7,1701.92,41.95
-14,1700.62,42.05
-14.1,1699.93,42.15
-14.5,1699.16,42.25
-14.7,1698.32,42.35
-15.3,1695.62,42.55
-15.4,1694.53,42.65
-15.2,1693.37,42.75
-14.2,1690.71,42.95
-14,1689.32,43.05
-14.6,1688.43,43.15
-14.3,1685.88,43.35
-14.9,1684.13,43.55
-15.5,1682.96,43.65
-15.1,1682.05,43.75
-14.6,1679.33,43.95
-13.9,1678.46,44.05
-14.3,1677.65,44.15
-14.5,1676.26,44.35
-13.9,1673.61,44.55
-14.7,1672.5,44.65
-14.4,1671.44,44.75
-13.5,1669.19,44.95
-13.1,1668.05,45.05
-13.4,1666.48,45.15
-13.3,1663.75,45.35
-13.6,1660.97,45.55
-14.2,1660.2,45.65
-13.9,1658.7,45.75
-14.4,1656.93,45.95
-14.4,1656.02,46.05
-14.7,1653.98,46.15
-14.1,1650.29,46.35
-13.5,1647.55,46.55
-14.5,1646.52,46.65
-14.5,1645.38,46.75
-14.8,1642.47,46.95
-14.9,1641.63,47.05
-15.8,1639.96,47.15
-15.4,1639.08,47.35
-14.3,1635.4,47.55
-15.3,1634.23,47.65
-14.5,1633.25,47.75
-14.1,1629.84,47.95
-13.9,1628.48,48.05
-14.3,1627.34,48.15
-13.7,1625.43,48.35
-14.2,1623.06,48.55
-14.5,1621.83,48.65
-15.1,1620.26,48.75
-14.5,1617.17,48.95
-14.5,1615,49.05
-15.2,1613.23,49.15
-14.4,1609.76,49.35
-14,1606.82,49.55
-15.1,1605.65,49.65
-14.9,1603.2,49.75
-15.1,1601.41,49.95
-14.9,1600.66,50.05
-15.5,1600.08,50.15
-14.6,1598.29,50.35
-14,1595.05,50.55
-14.5,1594.1,50.65
-13.7,1592.92,50.75
-13.5,1589.58,50.95
-13.6,1588.28,51.05
-14,1586.51,51.15
-13.3,1583.44,51.35
-13.8,1580.4,51.55
-14.7,1578.28,51.65
-13.9,1576.54,51.75
-13.8,1573.99,51.95
-13.8,1572.42,52.05
-14.3,1570.55,52.15
-14.4,1568.3,52.35
-14.4,1565.42,52.55
-15.2,1564.05,52.65
-15.1,1562.86,52.75
-15.1,1557.61,52.95
-14.6,1556.32,53.05
-14.6,1554.88,53.15
-14.3,1553.56,53.25
-13.7,1551.89,53.35
-13.9,1547.5,53.55
-14.9,1545.08,53.65
-14.7,1542.44,53.75
-14,1538.79,53.95
-13.2,1537.31,54.05
-13.5,1535.69,54.15
-13.5,1534.23,54.25
-13.3,1533.25,54.35
-13.2,1530.62,54.55
-14.4,1529.39,54.65
-14.1,1528.12,54.75
-15,1525.54,54.95
-15.3,1524.56,55.05
-15.7,1523.76,55.15
-15.2,1522.2,55.25
-14.2,1520.73,55.35
-12.9,1516.64,55.55
-13.6,1515.05,55.65
-13.2,1513.34,55.75
-13.3,1511.51,55.95
-13.3,1510.94,56.05
-13.9,1509.84,56.15
-14.4,1507.46,56.25
-14.7,1505.94,56.35
-13.9,1502.6,56.55
-15,1500.02,56.65
-14.7,1498.06,56.75
-14.3,1494.75,56.95
-14.3,1493.05,57.05
-14.8,1491.31,57.15
-15.2,1489.7,57.25
-14.7,1488.82,57.35
-13.8,1485.92,57.55
-14.3,1484.99,57.75
-14.5,1483.87,57.95
-14,1483.4,58.05
-14.2,1482.91,58.15
-14.2,1482.3,58.25
-13.9,1481.58,58.35
-13.5,1478.38,58.55
-13.5,1474.85,58.75
-14.1,1472.52,58.95
-14.5,1471,59.05
-14.7,1469.17,59.15
-14.3,1467.21,59.25
-13.6,1465.6,59.35
-13.7,1461.78,59.55
-14.5,1457.95,59.75
-14.2,1454.54,59.95
-14.2,1453.33,60.05
-14.6,1451.4,60.15
-14.7,1448.77,60.25
-14.5,1446.98,60.35
-14.8,1443.17,60.55
-14.1,1439.95,60.75
-13.8,1437.49,60.95
-13.8,1435.95,61.05
-14.2,1434.56,61.15
-14.5,1432.96,61.25
-14.1,1431.55,61.35
-14,1430,61.55
-14.5,1426.96,61.75
-14.4,1424.37,61.95
-14.6,1421.79,62.05
-15,1419.94,62.15
-15.2,1417.03,62.25
-14.9,1415.42,62.35
-13.8,1412.04,62.55
-13.7,1409.71,62.75
-14.1,1405.85,62.95
-14.1,1404.24,63.05
-14.3,1402.31,63.15
-14.8,1401.15,63.25
-14.4,1400.02,63.35
-13.4,1397.58,63.55
-14.1,1394.19,63.75
-13.3,1390.95,63.95
-13,1389.68,64.05
-13.4,1388.53,64.15
-13.8,1387.25,64.25
-13.6,1386.02,64.35
-13.6,1381.56,64.55
-12.4,1377.89,64.75
-13.5,1375.86,64.95
-13.5,1374.61,65.05
-13.9,1373.09,65.15
-14.4,1370.64,65.25
-14.9,1368.27,65.35
-14.8,1365.45,65.55
-14.6,1360.94,65.75
-13.3,1358.36,65.95
-13.3,1356.57,66.05
-12.8,1354.94,66.15
-14.8,1353.88,66.25
-12.9,1352.8,66.35
-13.2,1349.47,66.55
-13.9,1347.14,66.75
-13.8,1345.43,66.95
-13.7,1344.12,67.05
-13.8,1342.73,67.15
-14.2,1341.31,67.25
-14,1339.68,67.35
-14.3,1337.07,67.55
-14.8,1333.66,67.75
-14,1330.62,67.95
-13.1,1329.16,68.05
-13.4,1327.58,68.15
-13,1325.72,68.25
-12.2,1324.97,68.35
-12.6,1321.22,68.55
-14.2,1318.93,68.75
-13.2,1316.45,68.95
-13.3,1315.52,69.05
-13.6,1313.73,69.15
-14.3,1312.34,69.25
-14.1,1310.5,69.35
-13.7,1307,69.55
-14.1,1301.74,69.75
-13.5,1298.83,69.95
-13.4,1296.79,70.05
-13.1,1295.49,70.15
-13.9,1294.3,70.25
-13.5,1293.03,70.35
-12.7,1289.31,70.55
-13,1284.38,70.75
-13.1,1281.43,70.95
-12.7,1279.8,71.05
-13.1,1278.26,71.15
-13.6,1275.37,71.35
-12.8,1272.41,71.55
-13.9,1270.01,71.75
-12.3,1266.22,71.95
-12.2,1264.68,72.05
-12.7,1263.68,72.15
-13.4,1262.57,72.25
-13.4,1260.87,72.35
-13.5,1258.1,72.55
-13.7,1255.14,72.75
-13.3,1251.7,72.95
-13.6,1250.61,73.05
-13.5,1249.58,73.15
-13.5,1247.27,73.25
-12.8,1245.51,73.35
-13.2,1241.05,73.55
-12.8,1237.71,73.75
-13.5,1235.34,73.95
-13.4,1233.88,74.05
-13.5,1232.69,74.15
-13.9,1229.55,74.35
-13.2,1227.07,74.55
-13.5,1224.73,74.75
-13.5,1222.36,74.95
-13.5,1221.32,75.05
-13.4,1219.25,75.15
-13.6,1217.5,75.25
-13.7,1215.88,75.35
-13.3,1211.36,75.55
-14.2,1205.84,75.75
-13.9,1202.57,75.95
-14,1199.56,76.05
-13.9,1196.97,76.15
-14.6,1195.61,76.25
-14.3,1193.45,76.35
-13.7,1188.69,76.55
-13.8,1186.36,76.75
-13.3,1182.84,76.95
-13.1,1181.05,77.05
-13.5,1178.93,77.15
-13.8,1177.07,77.25
-13.7,1175.64,77.35
-13.1,1171.73,77.55
-13.5,1168.93,77.75
-13.6,1165.36,77.95
-13.2,1163.95,78.05
-13.6,1163.2,78.15
-13.8,1162.16,78.25
-13.6,1159.94,78.35
-12.4,1155.9,78.55
-13,1153.52,78.75
-13.3,1150.74,78.95
-12.8,1149.68,79.05
-13.7,1148.57,79.15
-14,1147.24,79.25
-13.6,1145.69,79.35
-12.5,1142.83,79.55
-12.6,1140.05,79.75
-12.6,1137.26,79.95
-12.3,1135.85,80.05
-12.5,1134.68,80.15
-12.5,1133.46,80.25
-12.5,1132.2,80.35
-12.5,1129.32,80.55
-13.5,1127.35,80.75
-13.8,1125.13,80.95
-13.4,1123.63,81.05
-13.5,1122.25,81.15
-13.6,1121.09,81.25
-13.2,1119.98,81.35
-13.3,1117.25,81.55
-13.4,1114.48,81.75
-13.6,1112.47,81.95
-13.3,1111.63,82.05
-13.3,1110.85,82.15
-13.3,1110.15,82.25
-13.1,1109.19,82.35
-13.3,1105.8,82.55
-13.8,1103.23,82.75
-14.4,1101.58,82.95
-14.4,1100.42,83.05
-14.3,1098.82,83.15
-14.3,1097.72,83.25
-13.1,1096.07,83.35
-12.6,1093.63,83.55
-13.8,1091.52,83.75
-14,1089.5,83.95
-13.8,1088.64,84.05
-13.1,1087.33,84.15
-13.5,1085.8,84.25
-13.8,1084.03,84.35
-13.9,1080.56,84.55
-12.9,1078.88,84.75
-12.9,1076.09,84.95
-12.9,1074.5,85.05
-13,1073.05,85.15
-12.8,1068.54,85.35
-12.2,1066.08,85.55
-12.6,1064.36,85.75
-12.8,1063.44,85.95
-12.9,1062.86,86.05
-13,1061.98,86.15
-13.2,1061.28,86.25
-13,1060.62,86.35
-12.6,1058.97,86.55
-13.4,1056.59,86.75
-13.6,1052.22,86.95
-13.1,1050.23,87.05
-12.9,1049.01,87.15
-13.2,1048.07,87.25
-13.2,1046.3,87.35
-13,1044.38,87.55
-12.7,1041.32,87.75
-12.7,1038.22,87.95
-12.5,1037.14,88.05
-12.4,1035.72,88.15
-12.6,1034.55,88.25
-12.6,1033.59,88.35
-11.9,1030.47,88.55
-12,1026.81,88.75
-12.3,1024.32,88.95
-12.4,1023.19,89.05
-12.6,1021.17,89.15
-12.8,1019.99,89.25
-12.6,1019.23,89.35
-12.1,1015,89.55
-12.5,1012.23,89.75
-12.5,1010.88,89.95
-12.6,1009.76,90.05
-12.2,1008.56,90.15
-12.3,1007.11,90.25
-10.7,1006.19,90.35
-11.4,1002.52,90.55
-12.4,999.57,90.75
-12.6,996.74,90.95
-13.3,995.78,91.05
-13.5,994.91,91.15
-13.6,993.35,91.25
-13.3,991.8,91.35
-12.9,989.84,91.55
-13,987.58,91.75
-12.6,983.53,91.95
-12.6,982.33,92.05
-12.9,980.87,92.15
-13.3,980.19,92.25
-13.4,979.14,92.35
-13.6,976.16,92.55
-14.2,973.22,92.75
-13.7,970.16,92.95
-13.3,968.61,93.05
-12.9,967.61,93.15
-13,966.74,93.25
-12.7,966.16,93.35
-11.7,963.1,93.55
-12.9,961.83,93.75
-12.8,961.01,93.95
-12.8,960.03,94.05
-12.7,957.95,94.15
-12.9,957.09,94.25
-13,956.42,94.35
-13.1,953.53,94.55
-13,951.09,94.75
-12.1,947.22,94.95
-11.3,945.47,95.05
-11.6,943.02,95.15
-12.2,940.98,95.25
-12.4,940.08,95.35
-12.3,937.71,95.55
-13.1,935.4,95.75
-12.8,933.39,95.95
-12.7,932.5,96.05
-12.8,930.98,96.15
-13,930.1,96.25
-12.8,928.88,96.35
-13.1,927.18,96.55
-13.1,924.52,96.75
-13.7,922.26,96.95
-13.1,920.8,97.05
-13.4,919.7,97.15
-13.1,918.49,97.25
-12.7,917.02,97.35
-13.1,914.84,97.55
-12.8,913.44,97.75
-12.7,911.24,97.95
-12.9,910.18,98.05
-13.5,908.65,98.15
-14.1,907.3,98.25
-13.8,905.92,98.35
-12.8,902.96,98.55
-12.8,901.08,98.75
-12.9,899.67,98.95
-13.1,898.75,99.05
-13,897.66,99.15
-13.4,895.72,99.25
-13.1,894.83,99.35
-13.1,893.74,99.55
-13.6,892.84,99.75
-12.9,890.66,99.95
-13.1,889.8,100.05
-13.4,889.12,100.15
-13.8,887.97,100.25
-13.3,885.92,100.35
-13.1,883,100.55
-14,880.48,100.75
-13,878.58,100.95
-12.5,877.73,101.05
-12.5,876.76,101.15
-13.1,874.69,101.25
-13,872.82,101.35
-12,869.46,101.55
-13.1,866.47,101.75
-13,864.27,101.95
-13.6,863.12,102.05
-13.9,861.88,102.15
-13.2,860.78,102.25
-13.4,859.16,102.35
-13.2,855.44,102.55
-14.1,852.11,102.75
-12.8,846.79,103.05
-13,845.07,103.15
-13.3,843.55,103.25
-13,842.18,103.35
-13,840,103.55
-13.3,835.84,103.75
-12.9,831.68,103.95
-12.9,827.54,104.15
-14.1,825.47,104.25
-12.8,823.4,104.35
-12.9,819.27,104.55
-13.3,815.14,104.75
-12.9,811.03,104.95
-12.9,806.92,105.15
-13.4,804.87,105.25
-13,802.82,105.35
-13,798.73,105.55
-13.1,794.65,105.75
-13,790.57,105.95
-12.9,786.51,106.15
-13.3,784.47,106.25
-12.8,782.45,106.35
-12.9,778.39,106.55
-13.3,774.35,106.75
-13,770.31,106.95
-13.3,764.27,107.25
-13.1,760.26,107.45
-13.4,758.25,107.55
-13.6,756.25,107.65
-13.4,754.24,107.75
-13.3,752.24,107.85
-13.3,750.25,107.95
-13.3,748.25,108.05
-13.6,746.26,108.15
-13.3,744.26,108.25
-13.4,742.27,108.35
-13.4,740.29,108.45
-13.3,738.3,108.55
-13.4,736.31,108.65
-13.3,734.33,108.75
-13.5,732.35,108.85
-13.3,730.37,108.95
-13.5,728.39,109.05
-13.3,726.42,109.15
-13.3,724.45,109.25
-13.2,722.47,109.35
-13.2,720.51,109.45
-13.2,718.54,109.55
-13.3,716.57,109.65
-13.2,714.61,109.75
-13.2,712.65,109.85
-13.3,710.69,109.95
-13.1,708.73,110.05
-13.2,706.77,110.15
-13.1,704.82,110.25
-12.8,700.91,110.45
-12.4,697.02,110.65
-12.6,693.13,110.85
-12.6,689.25,111.05
-12.5,685.37,111.25
-12.9,681.51,111.45
-12.9,679.58,111.55
-12.8,677.65,111.65
-12.9,675.72,111.75
-12.9,673.79,111.85
-13,671.87,111.95
-12.8,669.95,112.05
-13,668.03,112.15
-12.6,664.2,112.35
-13.3,662.28,112.45
-12.1,660.37,112.55
-13.1,658.46,112.65
-13.2,656.55,112.75
-13.2,654.64,112.85
-13,652.74,112.95
-12.1,650.84,113.05
-13.1,648.93,113.15
-13.1,647.03,113.25
-12.9,645.14,113.35
-13.2,643.24,113.45
-13.2,641.35,113.55
-13.2,639.45,113.65
-13.2,637.56,113.75
-13.1,635.67,113.85
-13.2,633.79,113.95
-13.2,631.9,114.05
-13.4,628.14,114.25
-13.1,626.26,114.35
-13.2,624.38,114.45
-13.1,622.5,114.55
-12.6,620.63,114.65
-13.1,618.75,114.75
-12.8,616.88,114.85
-13,615.01,114.95
-13.1,611.28,115.15
-13.2,609.41,115.25
-13,607.55,115.35
-12.5,605.69,115.45
-13.3,603.83,115.55
-13.3,601.98,115.65
-13.3,600.12,115.75
-13.5,598.27,115.85
-13.2,596.41,115.95
-13.3,594.56,116.05
-13.3,592.72,116.15
-13.6,590.87,116.25
-13.4,589.02,116.35
-13.4,587.18,116.45
-13.3,585.34,116.55
-12.5,583.5,116.65
-13.7,581.66,116.75
-13.5,579.82,116.85
-13.6,577.99,116.95
-13.2,576.16,117.05
-15.3,574.33,117.15
-13.7,572.5,117.25
-14.4,570.67,117.35
-13.6,568.84,117.45
-13.6,567.02,117.55
-13.7,565.2,117.65
-13.9,563.37,117.75
-13.4,561.55,117.85
-13.4,559.74,117.95
-13.6,557.92,118.05
-13.6,556.11,118.15
-13.2,554.29,118.25
-12.9,552.48,118.35
-13.6,550.67,118.45
-13.6,548.87,118.55
-13.4,547.06,118.65
-13.3,543.45,118.85
-12.9,539.85,119.05
-13.2,536.26,119.25
-13,532.67,119.45
-13,530.88,119.55
-13.2,529.1,119.65
-13.2,525.52,119.85
-13,521.96,120.05
-13.2,518.4,120.25
-13.1,514.84,120.45
-12.5,513.07,120.55
-13,511.29,120.65
-13.1,507.75,120.85
-12.7,504.22,121.05
-13,500.69,121.25
-12.8,497.17,121.45
-12.4,495.41,121.55
-12.9,493.66,121.65
-13.1,490.15,121.85
-12.9,486.65,122.05
-13.1,483.15,122.25
-12.9,479.67,122.45
-12.2,477.92,122.55
-13,476.18,122.65
-13.3,472.71,122.85
-12.8,469.24,123.05
-12.7,465.77,123.25
-13.1,462.32,123.45
-13,460.59,123.55
-12.9,458.87,123.65
-13.2,455.42,123.85
-13.3,451.99,124.05
-13.6,448.55,124.25
-14.2,445.13,124.45
-14.1,443.42,124.55
-14.4,441.71,124.65
-13.6,438.3,124.85
-13.8,434.89,125.05
-14.3,431.49,125.25
-14.4,428.09,125.45
-13.9,426.4,125.55
-13.4,424.71,125.65
-13.4,423.01,125.75
-13.4,421.32,125.85
-13.7,417.95,126.05
-13.5,414.58,126.25
-14,411.21,126.45
-13.7,409.53,126.55
-14.2,407.86,126.65
-14.2,406.18,126.75
-14,404.5,126.85
-12.8,401.16,127.05
-12.6,397.82,127.25
-12.7,394.48,127.45
-13.3,392.82,127.55
-13.2,391.16,127.65
-13.6,389.5,127.75
-13.7,387.84,127.85
-13.8,384.52,128.05
-13.6,381.21,128.25
-13.6,377.91,128.45
-13.2,376.26,128.55
-13.2,374.61,128.65
-13.8,372.96,128.75
-13.9,371.31,128.85
-14.2,368.03,129.05
-13.5,364.75,129.25
-13.5,361.47,129.45
-13.4,359.84,129.55
-12.9,358.2,129.65
-13.2,356.57,129.75
-13.2,354.94,129.85
-13,351.68,130.05
-12.8,348.43,130.25
-13.5,345.19,130.45
-12.8,343.57,130.55
-13,341.95,130.65
-13.3,340.33,130.75
-13,338.71,130.85
-13.6,335.48,131.05
-14.1,332.26,131.25
-12.9,329.04,131.45
-12.7,327.44,131.55
-12.7,325.83,131.65
-12.9,324.23,131.75
-12.9,322.62,131.85
-12.6,319.42,132.05
-13.7,317.83,132.15
-13.4,316.23,132.25
-13.4,313.04,132.45
-13.5,311.45,132.55
-13.7,309.86,132.65
-14.1,306.68,132.85
-13.1,303.51,133.05
-13.3,300.34,133.25
-13.2,297.18,133.45
-13,295.6,133.55
-13.4,294.02,133.65
-13.7,290.87,133.85
-13.8,287.72,134.05
-13.9,284.58,134.25
-13.6,281.45,134.45
-13,279.89,134.55
-13.5,278.32,134.65
-13.9,275.2,134.85
-13.1,272.08,135.05
-12.9,268.97,135.25
-12.5,265.86,135.45
-12.1,264.31,135.55
-12.7,262.76,135.65
-13.4,259.66,135.85
-13.6,256.57,136.05
-13.4,253.48,136.25
-13.1,250.4,136.45
-12.7,248.86,136.55
-13.1,247.33,136.65
-13.1,244.26,136.85
-12.5,241.19,137.05
-13.1,238.13,137.25
-13.1,235.07,137.45
-13,233.55,137.55
-13.2,232.02,137.65
-13.8,228.98,137.85
-13.6,225.94,138.05
-13.7,222.91,138.25
-14.3,219.88,138.45
-14.1,218.36,138.55
-14.4,216.85,138.65
-13.9,213.83,138.85
-13.7,210.82,139.05
-14,207.81,139.25
-14.2,204.81,139.45
-13.8,203.31,139.55
-13.6,201.81,139.65
-13.4,198.81,139.85
-13,195.82,140.05
-13.1,192.84,140.25
-13.1,189.86,140.45
-13,188.37,140.55
-13.5,186.89,140.65
-12.9,183.92,140.85
-12.6,180.95,141.05
-12.6,177.99,141.25
-13.1,175.04,141.45
-13.1,173.56,141.55
-13.3,172.09,141.65
-13.8,169.14,141.85
-14.3,166.2,142.05
-13.9,163.27,142.25
-13.2,160.34,142.45
-13.1,158.87,142.55
-13.4,157.41,142.65
-13.4,154.49,142.85
-13.2,151.57,143.05
-13.9,148.66,143.25
-13.9,145.76,143.45
-13.5,144.3,143.55
-14,142.85,143.65
-13.7,139.96,143.85
-13.1,137.06,144.05
-13,134.17,144.25
-12.9,131.29,144.45
-12.6,129.85,144.55
-12.7,128.41,144.65
-12.3,125.54,144.85
-12.5,122.67,145.05
-12.7,119.8,145.25
-12.7,116.94,145.45
-12.7,115.51,145.55
-12.7,114.09,145.65
-13.4,111.23,145.85
-13.6,108.39,146.05
-13.2,105.54,146.25
-13.1,102.71,146.45
-12.8,101.29,146.55
-13.7,99.87,146.65
-13.4,97.04,146.85
-13,94.22,147.05
-13.1,91.4,147.25
-12.4,88.58,147.45
-11.9,87.18,147.55
-12,85.77,147.65
-12.5,82.96,147.85
-13,80.16,148.05
-13,77.36,148.25
-13,74.57,148.45
-13,73.17,148.55
-13.7,71.78,148.65
-13.8,68.99,148.85
-12.7,66.21,149.05
-12.6,63.43,149.25
-12.7,59.28,149.55
-13.1,57.89,149.65
-13.1,55.13,149.85
-12.4,52.37,150.05
-12.8,49.61,150.25
-13,46.86,150.45
-12.3,31.8,151.55
-12.7,30.43,151.65
-12.9,29.07,151.75
-12.9,27.71,151.85
-13.1,26.35,151.95
-13.3,24.99,152.05
-13.7,23.63,152.15
-13.5,22.28,152.25
-13.5,20.92,152.35
-13.9,19.57,152.45
-13.9,18.21,152.55
-13.6,16.86,152.65
-13.4,15.51,152.75
-13.3,14.16,152.85
-13,12.81,152.95
-13,11.46,153.05
-13.5,10.11,153.15
-13.4,8.76,153.25
-13.5,7.42,153.35
-13.2,6.07,153.45
-13.5,4.73,153.55
-13.5,3.38,153.65
-13.2,2.04,153.75
-12.7,0.7,153.85
-12.2,-0.64,153.95
-12.5,-1.98,154.05
-13,-3.32,154.15
-13.2,-4.65,154.25
-12.8,-5.99,154.35
-12.9,-7.33,154.45
-14.3,-8.66,154.55
-13.7,-9.99,154.65
-13.8,-11.33,154.75
-12.8,-12.66,154.85
-12.6,-13.99,154.95
-12.2,-15.32,155.05
-12.5,-16.65,155.15
-12.1,-17.97,155.25
-12,-19.3,155.35
-12.4,-20.63,155.45
-12.5,-21.95,155.55
-12.7,-23.27,155.65
-13.2,-24.6,155.75
-13.3,-25.92,155.85
-13.3,-27.24,155.95
-13.5,-28.56,156.05
-14,-29.88,156.15
-14.1,-31.2,156.25
-14.5,-32.52,156.35
-14.1,-33.83,156.45
